OTU,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Kingdom,Phylum,Class,Order,Family,Genus,Species
6869a3eb95a7a0112c161888c112c45d844550b9,22.08305162,1.734912405,0.430824795,4.026955795,5.65E-05,0.003616234,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,s__Lachnospira rogosae
6566a655fc60fa9e93493605a47ce50ef88571ce,4.237729796,0.340306515,0.71529124,0.475759378,0.634245813,0.92569253,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Bilophila,s__Bilophila wadsworthia
c38ab58d93aedd28cc31b6dd3111a10d3e90771a,13.66945355,0.415971459,0.54776722,0.75939458,0.447616555,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Marinifilaceae,g__Odoribacter,s__Odoribacter splanchnicus
23d5620904ca85369637b0c1857b98a20de7504f,12.05823631,-0.010771852,0.465014086,-0.02316457,0.981519,0.989247496,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Ruminococcus_C,s__Ruminococcus_C callidus
f6f1e1cd296405ff0f6c9614e85f67f77081d983,14.4143052,0.32653348,0.795534145,0.410458158,0.681469891,0.927959,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola massiliensis
30ecb1f1da3b85a41369a9b25887d8b07cbb6c01,16.8041281,0.137621038,0.484415076,0.284097347,0.77633578,0.953960428,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Blautia_A,unidentified
671422b28fa5da38bdd1506979fcf36ab59c7db5,1.956171475,0.897028013,0.823127723,1.089779858,0.275810129,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,unidentified,unidentified
efeecf874d2c88fc0aa8446db651a867c56470d1,4.072590965,-0.821164566,0.826244447,-0.993851842,0.320295003,0.889290371,d__Bacteria,p__Firmicutes,c__Bacilli,o__Haloplasmatales,f__Turicibacteraceae,g__Turicibacter,s__Turicibacter sp001543345
d879f2b031e9779f6aeb31c079227e2bb1d6df43,4.149969359,-0.080954015,0.859275211,-0.094211976,0.924940772,0.981685285,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,unidentified,unidentified
4e3d67ba4122b0a6de314253c7a53a897225dbec,10.8056797,1.212265274,0.865134126,1.401245469,0.161140682,0.889290371,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Phocaeicola,s__Phocaeicola vulgatus
d88ad732eb7b9e1f6ab2e218b6bb69ad7e4c4e7e,2.801914913,-0.371529481,0.747741754,-0.49686871,0.619281638,0.92569253,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Gemmiger,s__Gemmiger variabilis_B
c45579a754948828cbb2d3bc947d73151c7c3abf,0.960417614,0.09308247,1.050723788,0.088588905,0.929408626,0.981685285,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,unidentified,unidentified,unidentified
d15c871f7c0c5980056e4fcf90f8f253d7e620b5,9.634310686,0.756518455,0.5715237,1.323686937,0.185607039,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__CAG-110,s__CAG-110 sp900315595
6c2d667e80d19b83f3777c96d2f00afe1b011393,30.67790819,1.552404828,0.454975295,3.412064006,0.00064473,0.027508468,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Lachnospira,unidentified
9d2905a62186f9683fc0d395582eb40e6d8d9ef8,4.731237802,-0.377134241,0.614699968,-0.613525721,0.539528781,0.889290371,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__UMGS1375,s__UMGS1375 sp900066615
113d81c9bede10cb439f923c8bfe0cb32890ea3a,9.570619275,-0.08226453,0.523286897,-0.157207318,0.875081461,0.981685285,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Ruminococcus_A,s__Ruminococcus_A sp000437095
3dda5fcad5f5227b7ddac18744495706138f73bc,11.05262884,0.018147656,0.540694739,0.033563588,0.973225158,0.989247496,d__Bacteria,p__Firmicutes_A,c__Clostridia,o__Oscillospirales,f__Oscillospiraceae,g__Oscillibacter,s__Oscillibacter welbionis
